ID,km,average_speed
46466,6.810775134166068,6.64465866747909
27755,7.003549631657574,5.717183372781693
19637,7.031132521553192,5.938456521582088
34566,12.884186222576753,9.672812479411977
71687,18.662027992489552,12.729896311384413
82936,15.245162354636308,13.551255426343385
72839,7.5077559356312555,7.296167090020657
63274,5.069493877386026,5.347567381208888
55969,5.393104799397751,4.453430883069984
34956,6.881494488190517,5.045083935623547
70092,6.776234831531358,7.365472642968868
7590,11.972652288942413,9.302760131268386
55901,10.611477368793583,7.825573280821226
79334,13.912318891342894,10.259822191255822
61759,8.797288890695418,8.221765318406932
3412,20.519569715950663,13.43783216499716
71918,5.118297350155196,5.545284236354492
28929,3.9048321967696586,4.343528583725983
60176,4.442930044194048,4.824028278169433
33977,12.452404865979144,10.490652793579734
30901,17.13546939875139,12.711772551002515
3013,9.876331317605874,8.2855128503405
42649,10.645981349407501,6.583785621154917
82072,15.436073301419906,13.10362759033948
71360,8.340371486967385,10.158795964637497
25819,11.917306109750317,9.77629705475826
31872,6.471191142711805,5.9642314679371475
39505,9.076869889789442,4.911726130838443
74333,7.407844813963107,8.583829448392938
10418,7.6105268808032,7.007851639781952
72472,5.785584929443044,6.589504475447659
15324,11.937961567994604,9.154878503063346
56468,25.407695161054622,17.295912294795524
59824,10.643676174726776,7.780465040004953
81395,16.295687337529543,8.365342575733852
73940,5.54997400665003,5.186891595000028
46166,6.74846816027716,5.637818011927452
23342,7.674960152711073,6.290950944845141
83452,4.510686165798099,4.588693963172023
415,21.376948374142582,8.936851326982685
2264,12.094503544001517,6.891455010827075
1683,5.8752888882939125,7.542090999093597
65547,6.688538161407124,7.56621963960082
9001,11.685923611608205,10.993343002453626
76608,12.736343976733805,10.658028432413225
68043,15.759138703095488,7.971238595394785
73093,3.359778822308955,3.3868738128114466
69706,8.925659940092782,7.006012511846768
42724,9.663226494544483,9.520420191669443
37451,9.134730025425878,9.854077697331043
33771,16.919985592723755,14.302608277872997
73918,1.8439705752128646,1.9268240075369536
70198,8.373195131035757,9.052102844362981
8101,12.375123009817312,10.941753324330072
71259,5.6274118369091,5.38508309752067
70970,8.834039660934561,8.527065309782394
77329,6.985906020130425,6.23185193588798
72264,12.131349713658294,9.529732689440921
66358,4.533524379249926,4.9384797159585245
58958,9.092997246869569,10.014314148534767
62827,14.007763048152373,11.682871599793472
83055,14.153308443979874,9.760902375158535
1254,17.035309546173984,10.086032887018344
69136,4.667407871792456,5.364836634244202
776,8.683545427598578,7.358936803049642
83320,9.816777049926765,7.144670342013657
8777,6.141190745230142,7.107859658831183
74485,13.323457615181175,9.753629293690464
59738,7.1440648528834805,6.8103573430729085
63809,20.608576414747564,16.304253492680036
82632,12.911625064555315,12.021997266811281
69231,10.523535516746115,8.47305597161523
6700,4.152795086451406,3.5830846302428006
29146,7.000693667890356,6.506220880938993
2441,6.782325159836173,6.623364413902513
32069,8.759580656534713,8.471548023727962
46843,2.943771935057096,2.7876628172889166
77805,11.507277472697913,9.694420785760668
4557,18.260042263167286,13.854356800582158
78988,6.242522961293276,5.933957187541137
69059,5.226833616737128,5.159756778615131
81840,10.200687687623391,10.272595858633828
78452,4.204155019998981,3.2999646938767517
62853,16.22953869311235,10.812484139315357
68209,29.493867791351562,16.232178201074056
62023,7.428439329270378,8.896334526072309
75040,6.437495016352684,7.066405067346524
82645,33.36806023944588,18.579098128867418
113,5.419490852976994,4.175262598595527
11330,2.6096317920068604,2.6710663173048723
51531,22.637577554200682,15.431204876755748
50376,7.5326514889282015,5.241928663137231
47217,9.056300655503383,8.432309735105571
64189,9.339936862165207,6.423615448531779
4564,26.24125686379813,11.41917182932904
61353,10.118726932525425,9.412769239558534
65337,19.55845243825154,14.413008429072613
35240,25.957737607697705,13.004878560970795
29595,7.110644437960786,7.588734725678533
3266,8.62333257037966,10.290372995679785
47513,6.90683644645121,5.858215815480246
9251,14.891827486143068,11.856550546292251
43018,10.857074289463883,9.04756190788657
68934,11.340116856736056,8.469093993081446
4010,13.030051550323654,12.662829494969536
66807,6.664558817554743,5.62885035266448
75392,7.586579659260797,6.301145896396011
70472,3.1323687901317743,2.3911212138410494
77423,13.119341916237708,11.713698139497954
31,26.508169490834195,18.880462600309258
65517,32.42829577230553,19.199701463768818
59075,17.798570839003673,13.555651819500133
75152,9.105268627240616,8.944271735992746
55923,8.923585677399853,9.442947806772331
71573,9.845794320780033,8.23226949897996
44594,6.8905070777118365,6.087020386671234
19961,5.562319086319435,5.867425196539489
37464,6.842178017204032,7.11985225515508
41071,11.136261406418333,10.050777442615823
62779,6.725911027383036,6.250846679724011
65911,16.044979048540444,13.48317567104239
3390,21.082140271136677,14.361130974888743
9318,3.9030437816596053,3.3302421345218476
80062,15.49162748144479,12.834819785786902
6452,8.647277085359521,10.662487158273146
624,8.237656819330082,10.04592295040254
69581,4.862788707581799,5.361398795569789
58921,6.4316252387168,5.722086511313878
69254,6.621778868267254,5.56452005736744
5678,4.461237303814501,4.395307688487193
13131,14.900411077397607,11.677438148430726
33124,10.223539081813028,9.47501305079984
71612,16.12433556770891,11.591901917835306
32837,6.814635999871092,8.593488020013986
30130,7.794848368290925,8.537621432958296
42093,8.684690806037494,7.888002548626243
75202,29.439507335664874,16.585637935585844
81685,14.297262519431518,10.497255887982025
70869,15.219813615548171,11.725588301654986
59794,7.441799440205941,7.155576384813404
70652,15.229245408129707,11.416225943125717
67681,14.452023228201226,11.506387920542377
7826,4.467835123800028,5.757519489433025
26420,13.805654244568931,11.40963160708176
81692,5.761454303131471,5.005607561365309
46266,7.778811022959033,7.436721819272498
62234,9.195057958858122,6.430110460739946
52984,8.690136944932082,8.511397595428091
83889,4.532796364924963,2.8101651363452964
56599,16.354234077894805,10.390237660670143
58734,13.871441184613296,9.429939622442756
82619,7.925048788381822,7.657051969451036
64563,5.226951901245654,5.681469457875711
68895,15.170915964489785,10.535358308673462
65191,19.93732415513243,12.72324451508132
74946,10.974868121919132,9.047706613288648
44941,5.2118880462383865,5.280535001254698
72412,16.707821552606287,12.321402324930892
69487,8.625072886709168,9.767919463996792
63754,7.230796296259916,6.603466937223668
49931,10.046115381576556,7.817988623794985
77696,10.127821075989102,8.234000874787888
68620,5.071296419739203,5.856000484687302
76144,6.410207660706499,6.615281383598038
59940,4.057464467774125,4.508293853082361
70901,5.891433155702474,7.373508330040644
16004,16.139141852800293,11.695030328116154
44384,9.162171724107974,10.317760950572044
59972,2.969888987051723,2.1137999907841447
22588,9.902180522748164,8.030965549674098
44322,8.476191427814845,7.5076983417314835
70620,9.067011931152994,8.038131144639179
27264,8.117820109034488,9.461328798408495
24803,12.594165220145472,10.97052719524867
60346,10.389143994125282,6.759364992924712
67366,8.413423493844805,7.028758140221224
74873,12.130167199150465,6.259116201832025
50681,3.777012441904964,3.5398429633598543
45942,7.390390768411227,7.346312891064838
51084,6.794197737174529,5.970296781348444
82612,9.657025191749744,8.325021717025642
80314,6.571724480997334,5.555134810648634
153,9.126703898561454,11.089555162286093
55099,7.82947459119475,7.542846426969894
28523,8.00808726466427,10.592708022042686
15831,6.462510228158466,6.641839905609934
34249,7.4115463753603805,8.460669378265274
